"711406","5","31","16565","","1","","","","55","","0708","","","0";
"711406","5","32","8496","","1","","","","55","0710","0715","","","0";
"711406","5","33","16814","","","","","","","","<","","","0";
"711406","5","34","16816","","","","","","","","<","","","0";
"711406","5","35","16819","","","","","","","","<","","","0";
"711406","5","36","16820","","","","","","","","<","","","0";
"711406","5","37","16822","","","","","","","","<","","","0";
"711406","5","38","20003","","","","","","","","<","","","0";
"711406","5","39","16810","","","","","","86","","|","","","0";
"711406","5","40","8195","","1","","","","89","0755","","","","0";
"711406","53","1","8709","","1","","","","0","","0645","","","0";
"711406","53","2","15974","","1","","","","0","","0647","","","0";
"711406","53","3","15973","","1","","","","2","","0649","","","0";
"711406","53","4","16165","","1","","","","4","","0650","","","0";
"711406","53","5","15574","","1","","","","4","","0651","","","0";
"711406","53","6","15811","","1","","","","7","","0653","","","0";
"711406","53","7","20493","","","","","","","","<","","","0";
"711406","53","8","17923","","","","","","","","<","","","0";
"711406","53","9","20493","","","","","","","","<","","","0";
"711406","53","10","15811","","1","","","","7","","0653","","","0";
"711406","53","11","15777","","1","","","","8","","0655","","","0";
"711406","53","12","8266","","1","","","","12","","0659","","","0";
"711406","53","13","15717","","1","","","","15","","0702","","","0";
"711406","53","14","17371","","","","","","15","","|","","","0";
"711406","53","15","15603","","1","","","","19","","0707","","","0";
"711406","53","16","17310","","1","","","","21","","0710","","","0";
"711406","53","17","7999","","1","","","","25","0712","0714","","","0";
"711406","53","18","16220","","1","","","","25","","0716","","","0";
"711406","53","19","17056","","","","","","28","","|","","","0";
"711406","53","20","15716","","1","","","","29","","0720","","","0";
"711406","53","21","17197","","","","","","30","","|","","","0";
"711406","53","22","9049","","1","","","","31","","0724","","","0";
"711406","53","23","7860","","1","","","","35","","0731","","","0";
"711406","53","24","15586","","1","","","","37","","0734","","","0";
"711406","53","25","1339","","1","","","","39","","0737","","","0";
"711406","53","26","20364","","","","","","41","","|","","","0";
"711406","53","27","1340","","","","","","42","","|","","","0";
"711406","53","28","8152","","1","","","","44","","0744","","","0";
"711406","53","29","15875","","1","","","","49","","0749","","","0";
"711406","53","30","15874","","1","","","","55","","0751","","","0";
"711406","53","31","16565","","1","","","","55","","0754","","","0";
"711406","53","32","8496","","1","","","","55","0757","0800","","","0";
"711406","53","33","16814","","","","","","","","<","","","0";
"711406","53","34","16816","","","","","","","","<","","","0";
"711406","53","35","16819","","","","","","","","<","","","0";
"711406","53","36","16820","","","","","","","","<","","","0";
"711406","53","37","16822","","","","","","","","<","","","0";
"711406","53","38","20003","","","","","","","","<","","","0";
"711406","53","39","16810","","","","","","86","","|","","","0";
"711406","53","40","8195","","1","","","","89","0835","","","","0";
"711406","7","1","8709","","1","","","","0","","0900","","","0";
"711406","7","2","15974","","1","","","","0","","0901","","","0";
"711406","7","3","15973","","1","","","","2","","0903","","","0";
"711406","7","4","16165","","1","","","","4","","0904","","","0";
"711406","7","5","15574","","1","","","","4","","0905","","","0";
"711406","7","6","15811","","1","","","","7","","0908","","","0";
"711406","7","7","20493","","","","","","","","<","","","0";
"711406","7","8","17923","","","","","","","","<","","","0";
"711406","7","9","20493","","","","","","","","<","","","0";
"711406","7","10","15811","","1","","","","7","","0908","","","0";
"711406","7","11","15777","","1","","","","8","","0910","","","0";
"711406","7","12","8266","","1","","","","12","","0914","","","0";
"711406","7","13","15717","","1","","","","15","","0918","","","0";
"711406","7","14","17371","","1","","","","15","","0920","","","0";
"711406","7","15","15603","","1","","","","19","","0925","","","0";
"711406","7","16","17310","","1","","","","21","","0929","","","0";
"711406","7","17","7999","","1","","","","25","0933","0935","","","0";
"711406","7","18","16220","","1","","","","25","","0937","","","0";
"711406","7","19","17056","","1","","","","28","","0940","","","0";
"711406","7","20","15716","","1","","","","29","","0941","","","0";
"711406","7","21","17197","","1","","","","30","","0942","","","0";
"711406","7","22","9049","","1","","","","31","","0944","","","0";
"711406","7","23","7860","","1","","","","35","","0951","","","0";
"711406","7","24","15586","","1","","","","37","","0954","","","0";
"711406","7","25","1339","","1","","","","39","","0957","","","0";
"711406","7","26","20364","","1","","","","41","","1000","","","0";
"711406","7","27","1340","","1","","","","42","","1001","","","0";
"711406","7","28","8152","","1","","","","44","","1004","","","0";
"711406","7","29","15875","","1","","","","49","","1010","","","0";
"711406","7","30","15874","","1","","","","55","","1014","","","0";
"711406","7","31","16565","","1","","","","55","","1016","","","0";
"711406","7","32","8496","","1","","","","55","1020","1025","","","0";
"711406","7","33","16814","","","","","","","","<","","","0";
"711406","7","34","16816","","","","","","","","<","","","0";
"711406","7","35","16819","","","","","","","","<","","","0";
"711406","7","36","16820","","","","","","","","<","","","0";
"711406","7","37","16822","","","","","","","","<","","","0";
"711406","7","38","20003","","","","","","","","<","","","0";
"711406","7","39","16810","","","","","","86","","|","","","0";
"711406","7","40","8195","","1","","","","89","1055","","","","0";
"711406","55","1","8709","","1","","","","0","","0950","","","0";
"711406","55","2","15974","","","","","","0","","|","","","0";
"711406","55","3","15973","","1","","","","2","","0954","","","0";
"711406","55","4","16165","","1","","","","4","","0955","","","0";
"711406","55","5","15574","","1","","","","4","","0956","","","0";
"711406","55","6","15811","","1","","","","7","","0958","","","0";
"711406","55","7","20493","","","","","","","","<","","","0";
"711406","55","8","17923","","","","","","","","<","","","0";
"711406","55","9","20493","","","","","","","","<","","","0";
"711406","55","10","15811","","1","","","","7","","0958","","","0";
"711406","55","11","15777","","1","","","","8","","1000","","","0";
"711406","55","12","8266","","1","","","","12","","1004","","","0";
"711406","55","13","15717","","1","","","","15","","1007","","","0";
"711406","55","14","17371","","","","","","15","","|","","","0";
"711406","55","15","15603","","1","","","","19","","1012","","","0";
"711406","55","16","17310","","1","","","","21","","1015","","","0";
"711406","55","17","7999","","1","","","","25","","1019","","","0";
"711406","55","18","16220","","1","","","","25","","1021","","","0";
"711406","55","19","17056","","","","","","28","","|","","","0";
"711406","55","20","15716","","1","","","","29","","1025","","","0";
"711406","55","21","17197","","","","","","30","","|","","","0";
"711406","55","22","9049","","1","","","","31","","1029","","","0";
"711406","55","23","7860","","1","","","","35","","1036","","","0";
"711406","55","24","15586","","1","","","","37","","1039","","","0";
"711406","55","25","1339","","1","","","","39","","1042","","","0";
"711406","55","26","20364","","","","","","41","","|","","","0";
"711406","55","27","1340","","","","","","42","","|","","","0";
"711406","55","28","8152","","1","","","","44","","1049","","","0";
"711406","55","29","15875","","1","","","","49","","1054","","","0";
"711406","55","30","15874","","1","","","","55","","1056","","","0";
"711406","55","31","16565","","1","","","","55","","1059","","","0";
"711406","55","32","8496","","1","","","","55","1102","1105","","","0";
"711406","55","33","16814","","","","","","","","<","","","0";
"711406","55","34","16816","","","","","","","","<","","","0";
"711406","55","35","16819","","","","","","","","<","","","0";
"711406","55","36","16820","","","","","","","","<","","","0";
"711406","55","37","16822","","","","","","","","<","","","0";
"711406","55","38","20003","","","","","","","","<","","","0";
"711406","55","39","16810","","","","","","86","","|","","","0";
"711406","55","40","8195","","1","","","","89","1140","","","","0";
"711406","11","1","8709","","1","","","","0","","1130","","","0";
"711406","11","2","15974","","1","","","","0","","1132","","","0";
"711406","11","3","15973","","1","","","","2","","1134","","","0";
"711406","11","4","16165","","1","","","","4","","1136","","","0";
"711406","11","5","15574","","1","","","","4","","1137","","","0";
"711406","11","6","15811","","1","","","","7","","1140","","","0";
"711406","11","7","20493","","","","","","","","<","","","0";
"711406","11","8","17923","","","","","","","","<","","","0";
"711406","11","9","20493","","","","","","","","<","","","0";
"711406","11","10","15811","","1","","","","7","","1140","","","0";
"711406","11","11","15777","","1","","","","8","","1142","","","0";
"711406","11","12","8266","","1","","","","12","","1147","","","0";
"711406","11","13","15717","","1","","","","15","","1152","","","0";
"711406","11","14","17371","","1","","","","15","","1153","","","0";
"711406","11","15","15603","","1","","","","19","","1158","","","0";
"711406","11","16","17310","","1","","","","21","","1201","","","0";
"711406","11","17","7999","","1","","","","25","","1205","","","0";
"711406","11","18","16220","","1","","","","25","","1207","","","0";
"711406","11","19","17056","","1","","","","28","","1210","","","0";
"711406","11","20","15716","","1","","","","29","","1211","","","0";
"711406","11","21","17197","","1","","","","30","","1212","","","0";
"711406","11","22","9049","","1","","","","31","","1214","","","0";
"711406","11","23","7860","","1","","","","35","","1219","","","0";
"711406","11","24","15586","","1","","","","37","","1222","","","0";
"711406","11","25","1339","","1","","","","39","","1224","","","0";
"711406","11","26","20364","","1","","","","41","","1227","","","0";
"711406","11","27","1340","","1","","","","42","","1228","","","0";
"711406","11","28","8152","","1","","","","44","","1231","","","0";
"711406","11","29","15875","","1","","","","49","","1234","","","0";
"711406","11","30","15874","","1","","","","55","","1241","","","0";
"711406","11","31","16565","","1","","","","55","","1243","","","0";
"711406","11","32","8496","","1","","","","55","1245","","","","0";
"711406","13","1","8709","","1","","","","0","","1330","","","0";
"711406","13","2","15974","","1","","","","0","","1332","","","0";
"711406","13","3","15973","","1","","","","2","","1334","","","0";
"711406","13","4","16165","","1","","","","4","","1336","","","0";
"711406","13","5","15574","","1","","","","4","","1337","","","0";
"711406","13","6","15811","","1","","","","7","","1340","","","0";
"711406","13","7","20493","","","","","","","","<","","","0";
"711406","13","8","17923","","","","","","","","<","","","0";
"711406","13","9","20493","","","","","","","","<","","","0";
"711406","13","10","15811","","1","","","","7","","1340","","","0";
"711406","13","11","15777","","1","","","","8","","1342","","","0";
"711406","13","12","8266","","1","","","","12","","1347","","","0";
"711406","13","13","15717","","1","","","","15","","1352","","","0";
"711406","13","14","17371","","1","","","","15","","1353","","","0";
"711406","13","15","15603","","1","","","","19","","1358","","","0";
"711406","13","16","17310","","1","","","","21","","1401","","","0";
"711406","13","17","7999","","1","","","","25","","1405","","","0";
"711406","13","18","16220","","1","","","","25","","1407","","","0";
"711406","13","19","17056","","1","","","","28","","1410","","","0";
"711406","13","20","15716","","1","","","","29","","1411","","","0";
"711406","13","21","17197","","1","","","","30","","1412","","","0";
"711406","13","22","9049","","1","","","","31","","1414","","","0";
"711406","13","23","7860","","1","","","","35","","1419","","","0";
"711406","13","24","15586","","1","","","","37","","1421","","","0";
"711406","13","25","1339","","1","","","","39","","1424","","","0";
"711406","13","26","20364","","1","","","","41","","1427","","","0";
"711406","13","27","1340","","1","","","","42","","1429","","","0";
"711406","13","28","8152","","1","","","","44","","1432","","","0";
"711406","13","29","15875","","1","","","","49","","1437","","","0";
"711406","13","30","15874","","1","","","","55","","1440","","","0";
"711406","13","31","16565","","1","","","","55","","1442","","","0";
"711406","13","32","8496","","1","","","","55","","1450","","","0";
"711406","13","33","16814","","1","","","","60","","1456","","","0";
"711406","13","34","16816","","1","","","","63","","1502","","","0";
"711406","13","35","16819","","1","","","","66","","1506","","","0";
"711406","13","36","16820","","1","","","","69","","1510","","","0";
"711406","13","37","16822","","1","","","","71","","1513","","","0";
"711406","13","38","20003","","1","","","","72","1515","","","","0";
"711406","59","1","8709","","1","","","","0","","1555","","","0";
"711406","59","2","15974","","","","","","0","","|","","","0";
"711406","59","3","15973","","1","","","","2","","1558","","","0";
"711406","59","4","16165","","1","","","","4","","1600","","","0";
"711406","59","5","15574","","1","","","","4","","1601","","","0";
"711406","59","6","15811","","1","","","","7","","1603","","","0";
"711406","59","7","20493","","","","","","","","<","","","0";
"711406","59","8","17923","","","","","","","","<","","","0";
"711406","59","9","20493","","","","","","","","<","","","0";
"711406","59","10","15811","","1","","","","7","","1603","","","0";
"711406","59","11","15777","","1","","","","8","","1605","","","0";
"711406","59","12","8266","","1","","","","12","","1610","","","0";
"711406","59","13","15717","","1","","","","15","","1612","","","0";
"711406","59","14","17371","","","","","","15","","|","","","0";
"711406","59","15","15603","","1","","","","19","","1616","","","0";
"711406","59","16","17310","","1","","","","21","","1619","","","0";
"711406","59","17","7999","","1","","","","25","","1623","","","0";
"711406","59","18","16220","","1","","","","25","","1624","","","0";
"711406","59","19","17056","","","","","","28","","|","","","0";
"711406","59","20","15716","","1","","","","29","","1628","","","0";
"711406","59","21","17197","","","","","","30","","|","","","0";
"711406","59","22","9049","","1","","","","31","","1632","","","0";
"711406","59","23","7860","","1","","","","35","","1637","","","0";
"711406","59","24","15586","","1","","","","37","","1639","","","0";
"711406","59","25","1339","","1","","","","39","","1642","","","0";
"711406","59","26","20364","","","","","","41","","|","","","0";
"711406","59","27","1340","","","","","","42","","|","","","0";
"711406","59","28","8152","","1","","","","44","","1649","","","0";
"711406","59","29","15875","","1","","","","49","","1655","","","0";
"711406","59","30","15874","","1","","","","55","","1659","","","0";
"711406","59","31","16565","","1","","","","55","","1703","","","0";
"711406","59","32","8496","","1","","","","55","1707","1710","","","0";
"711406","59","33","16814","","","","","","","","<","","","0";
"711406","59","34","16816","","","","","","","","<","","","0";
"711406","59","35","16819","","","","","","","","<","","","0";
"711406","59","36","16820","","","","","","","","<","","","0";
"711406","59","37","16822","","","","","","","","<","","","0";
"711406","59","38","20003","","","","","","","","<","","","0";
"711406","59","39","16810","","","","","","86","","|","","","0";
"711406","59","40","8195","","1","","","","89","1745","","","","0";
"711406","17","1","8709","","1","","","","0","","1635","","","0";
"711406","17","2","15974","","1","","","","0","","1636","","","0";
"711406","17","3","15973","","1","","","","2","","1637","","","0";
"711406","17","4","16165","","1","","","","4","","1638","","","0";
"711406","17","5","15574","","1","","","","4","","1639","","","0";
"711406","17","6","15811","","1","","","","7","","1641","","","0";
"711406","17","7","20493","","","","","","","","<","","","0";
"711406","17","8","17923","","","","","","","","<","","","0";
"711406","17","9","20493","","","","","","","","<","","","0";
"711406","17","10","15811","","1","","","","7","","1641","","","0";
"711406","17","11","15777","","1","","","","8","","1642","","","0";
"711406","17","12","8266","","1","","","","12","","1649","","","0";
"711406","17","13","15717","","1","","","","15","","1650","","","0";
"711406","17","14","17371","","1","","","","15","","1651","","","0";
"711406","17","15","15603","","1","","","","19","","1655","","","0";
"711406","17","16","17310","","1","","","","21","","1700","","","0";
"711406","17","17","7999","","1","","","","25","1704","1705","","","0";
"711406","17","18","16220","","1","","","","25","","1707","","","0";
"711406","17","19","17056","","1","","","","28","","1709","","","0";
"711406","17","20","15716","","1","","","","29","","1710","","","0";
"711406","17","21","17197","","1","","","","30","","1711","","","0";
"711406","17","22","9049","","1","","","","31","","1713","","","0";
"711406","17","23","7860","","1","","","","35","","1716","","","0";
"711406","17","24","15586","","1","","","","37","","1719","","","0";
"711406","17","25","1339","","1","","","","39","","1722","","","0";
"711406","17","26","20364","","1","","","","41","","1724","","","0";
"711406","17","27","1340","","1","","","","42","","1725","","","0";
"711406","17","28","8152","","1","","","","44","","1727","","","0";
"711406","17","29","15875","","1","","","","49","","1733","","","0";
"711406","17","30","15874","","1","","","","55","","1738","","","0";
"711406","17","31","16565","","1","","","","55","","1741","","","0";
"711406","17","32","8496","","1","","","","55","1745","1755","","","0";
"711406","17","33","16814","","","","","","","","<","","","0";
"711406","17","34","16816","","","","","","","","<","","","0";
"711406","17","35","16819","","","","","","","","<","","","0";
"711406","17","36","16820","","","","","","","","<","","","0";
"711406","17","37","16822","","","","","","","","<","","","0";
"711406","17","38","20003","","","","","","","","<","","","0";
"711406","17","39","16810","","2","","","","86","","1825","","","0";
"711406","17","40","8195","","1","","","","89","1830","","","","0";
"711406","15","1","8709","","1","","","","0","","1645","","","0";
"711406","15","2","15974","","1","","","","0","","1646","","","0";
"711406","15","3","15973","","1","","","","2","","1648","","","0";
"711406","15","4","16165","","1","","","","4","","1649","","","0";
"711406","15","5","15574","","1","","","","4","","1650","","","0";
"711406","15","6","15811","","1","","","","7","","1656","","","0";
"711406","15","7","20493","","","","","","","","<","","","0";
"711406","15","8","17923","","","","","","","","<","","","0";
"711406","15","9","20493","","","","","","","","<","","","0";
"711406","15","10","15811","","1","","","","7","","1656","","","0";
"711406","15","11","15777","","1","","","","8","","1658","","","0";
"711406","15","12","8266","","1","","","","12","","1707","","","0";
"711406","15","13","15717","","1","","","","15","","1710","","","0";
"711406","15","14","17371","","1","","","","15","","1711","","","0";
"711406","15","15","15603","","1","","","","19","","1715","","","0";
"711406","15","16","17310","","1","","","","21","","1717","","","0";
"711406","15","17","7999","","1","","","","25","1722","1726","","","0";
"711406","15","18","16220","","1","","","","25","","1727","","","0";
"711406","15","19","17056","","1","","","","28","","1729","","","0";
"711406","15","20","15716","","1","","","","29","","1730","","","0";
"711406","15","21","17197","","1","","","","30","","1732","","","0";
"711406","15","22","9049","","1","","","","31","","1734","","","0";
"711406","15","23","7860","","1","","","","35","","1738","","","0";
"711406","15","24","15586","","1","","","","37","","1741","","","0";
"711406","15","25","1339","","1","","","","39","","1743","","","0";
"711406","15","26","20364","","1","","","","41","","1745","","","0";
"711406","15","27","1340","","1","","","","42","","1748","","","0";
"711406","15","28","8152","","1","","","","44","","1750","","","0";
"711406","15","29","15875","","1","","","","49","","1754","","","0";
"711406","15","30","15874","","1","","","","55","","1759","","","0";
"711406","15","31","16565","","1","","","","55","","1801","","","0";
"711406","15","32","8496","","1","","","","55","1805","","","","0";
"711406","19","1","8709","","1","","","","0","","1730","","","0";
"711406","19","2","15974","","1","","","","0","","1732","","","0";
"711406","19","3","15973","","1","","","","2","","1734","","","0";
"711406","19","4","16165","","1","","","","4","","1736","","","0";
"711406","19","5","15574","","1","","","","4","","1737","","","0";
"711406","19","6","15811","","1","","","","7","","1740","","","0";
"711406","19","7","20493","","","","","","","","<","","","0";
"711406","19","8","17923","","","","","","","","<","","","0";
"711406","19","9","20493","","","","","","","","<","","","0";
"711406","19","10","15811","","1","","","","7","","1740","","","0";
"711406","19","11","15777","","1","","","","8","","1742","","","0";
"711406","19","12","8266","","1","","","","12","","1747","","","0";
"711406","19","13","15717","","1","","","","15","","1752","","","0";
"711406","19","14","17371","","1","","","","15","","1753","","","0";
"711406","19","15","15603","","1","","","","19","","1758","","","0";
"711406","19","16","17310","","1","","","","21","","1801","","","0";
"711406","19","17","7999","","1","","","","25","","1805","","","0";
"711406","19","18","16220","","1","","","","25","","1807","","","0";
"711406","19","19","17056","","1","","","","28","","1810","","","0";
"711406","19","20","15716","","1","","","","29","","1811","","","0";
"711406","19","21","17197","","1","","","","30","","1812","","","0";
"711406","19","22","9049","","1","","","","31","","1814","","","0";
"711406","19","23","7860","","1","","","","35","","1819","","","0";
"711406","19","24","15586","","1","","","","37","","1821","","","0";
"711406","19","25","1339","","1","","","","39","","1824","","","0";
"711406","19","26","20364","","1","","","","41","","1827","","","0";
"711406","19","27","1340","","1","","","","42","","1829","","","0";
"711406","19","28","8152","","1","","","","44","","1832","","","0";
"711406","19","29","15875","","1","","","","49","","1837","","","0";
"711406","19","30","15874","","1","","","","55","","1840","","","0";
"711406","19","31","16565","","1","","","","55","","1841","","","0";
"711406","19","32","8496","","1","","","","55","1845","","","","0";
"711406","25","1","8709","","1","","","","0","","2020","","","0";
"711406","25","2","15974","","1","","","","0","","2021","","","0";
"711406","25","3","15973","","1","","","","2","","2022","","","0";
"711406","25","4","16165","","1","","","","4","","2024","","","0";
"711406","25","5","15574","","1","","","","4","","2025","","","0";
"711406","25","6","15811","","1","","","","7","","2029","","","0";
"711406","25","7","20493","","","","","","","","<","","","0";
"711406","25","8","17923","","","","","","","","<","","","0";
"711406","25","9","20493","","","","","","","","<","","","0";
"711406","25","10","15811","","1","","","","7","","2029","","","0";
"711406","25","11","15777","","1","","","","8","","2030","","","0";
"711406","25","12","8266","","1","","","","12","","2034","","","0";
"711406","25","13","15717","","1","","","","15","","2037","","","0";
"711406","25","14","17371","","1","","","","15","","2038","","","0";
"711406","25","15","15603","","1","","","","19","","2041","","","0";
"711406","25","16","17310","","1","","","","21","","2044","","","0";
"711406","25","17","7999","","1","","","","25","2048","2050","","","0";
"711406","25","18","16220","","1","","","","25","","2052","","","0";
"711406","25","19","17056","","1","","","","28","","2054","","","0";
"711406","25","20","15716","","1","","","","29","","2055","","","0";
"711406","25","21","17197","","1","","","","30","","2057","","","0";
"711406","25","22","9049","","1","","","","31","","2059","","","0";
"711406","25","23","7860","","1","","","","35","","2103","","","0";
"711406","25","24","15586","","1","","","","37","","2106","","","0";
"711406","25","25","1339","","1","","","","39","","2109","","","0";
"711406","25","26","20364","","1","","","","41","","2111","","","0";
"711406","25","27","1340","","1","","","","42","","2113","","","0";
"711406","25","28","8152","","1","","","","44","","2115","","","0";
"711406","25","29","15875","","1","","","","49","","2121","","","0";
"711406","25","30","15874","","1","","","","55","","2126","","","0";
"711406","25","31","16565","","1","","","","55","","2129","","","0";
"711406","25","32","8496","","1","","","","55","2133","2135","","","0";
"711406","25","33","16814","","","","","","","","<","","","0";
"711406","25","34","16816","","","","","","","","<","","","0";
"711406","25","35","16819","","","","","","","","<","","","0";
"711406","25","36","16820","","","","","","","","<","","","0";
"711406","25","37","16822","","","","","","","","<","","","0";
"711406","25","38","20003","","","","","","","","<","","","0";
"711406","25","39","16810","","","","","","86","","|","","","0";
"711406","25","40","8195","","1","","","","89","2205","","","","0";
"711406","23","1","8709","","1","","","","0","","2250","","","0";
"711406","23","2","15974","","1","","","","0","","2251","","","0";
"711406","23","3","15973","","1","","","","2","","2253","","","0";
"711406","23","4","16165","","1","","","","4","","2254","","","0";
"711406","23","5","15574","","1","","","","4","","2255","","","0";
"711406","23","6","15811","","1","","","","7","","2258","","","0";
"711406","23","7","20493","","1","","","","7","","2301","","","0";
"711406","23","8","17923","","1","","","","7","","2305","","","0";
"711406","23","9","20493","","1","","","","7","","2311","","","0";
"711406","23","10","15811","","1","","","","7","","2313","","","0";
"711406","23","11","15777","","1","","","","8","","2314","","","0";
"711406","23","12","8266","","1","","","","12","","2323","","","0";
"711406","23","13","15717","","1","","","","15","","2326","","","0";
"711406","23","14","17371","","1","","","","15","","2327","","","0";
"711406","23","15","15603","","1","","","","19","","2332","","","0";
"711406","23","16","17310","","1","","","","21","","2334","","","0";
"711406","23","17","7999","","1","","","","25","2340","","","","0";
"711406","61","32","8496","","1","","","","0","","0725","","","0";
"711406","61","33","16814","","","","","","","","<","","","0";
"711406","61","34","16816","","","","","","","","<","","","0";
